$METEO01;10.73;65.0;1010.00;410;1;70;@
$METEO01;10.73;65.0;1010.00;410;1;70;@
$METEO01;10.73;65.0;1010.00;410;1;70;@
$METEO01;10.73;65.0;1010.00;410;1;70;@
$METEO01;10.73;65.0;1010.00;410;1;70;@
$METEO01;10.73;65.0;1010.00;410;1;70;@
$METEO01;10.73;65.0;1010.00;410;1;70;@
$METEO01;10.73;65.0;1010.00;410;1;70;@
$METEO01;10.73;65.0;1010.00;410;1;70;@
$METEO01;10.73;65.0;1010.00;410;1;70;@
$METEO01;10.73;65.0;1010.00;410;1;70;@
$METEO01;10.73;65.0;1010.00;410;1;70;@
$METEO01;10.73;65.0;1010.00;410;1;70;@
$METEO01;10.73;65.0;1010.00;410;1;70;@
$METEO01;10.73;65.0;1010.00;410;1;70;@
$METEO01;10.72;65.0;1010.00;410;1;71;@
$METEO01;10.72;65.0;1010.00;410;1;71;@
$METEO01;10.72;65.0;1010.00;410;1;71;@
$METEO01;10.72;65.0;1010.00;410;1;71;@
$METEO01;10.72;65.0;1010.00;410;1;71;@
$METEO01;10.72;65.0;1010.00;410;1;71;@
$METEO01;10.72;65.0;1010.00;410;1;71;@
$METEO01;10.72;65.0;1010.00;410;1;71;@
$METEO01;10.72;65.0;1010.00;410;1;71;@
$METEO01;10.72;65.0;1010.00;410;1;71;@
$METEO01;10.72;65.0;1010.00;410;1;71;@
$METEO01;10.72;65.0;1010.00;410;1;71;@
$METEO01;10.72;65.0;1010.00;410;1;71;@
$METEO01;10.72;65.0;1010.00;410;1;71;@
$METEO01;10.72;65.0;1010.00;410;1;71;@
$METEO01;10.72;65.0;1010.00;410;1;71;@
$METEO01;10.72;65.0;1010.00;410;1;71;@
$METEO01;10.72;65.0;1010.00;410;1;71;@
$METEO01;10.72;65.0;1010.00;410;1;71;@
$METEO01;10.72;65.0;1010.00;410;1;71;@
$METEO01;10.72;65.0;1010.00;410;1;71;@
$METEO01;10.72;65.0;1010.00;410;1;71;@
$METEO01;10.71;65.0;1010.00;410;1;72;@
$METEO01;10.71;65.0;1010.00;410;1;72;@
$METEO01;10.71;65.0;1010.00;410;1;72;@
$METEO01;10.71;65.0;1010.00;410;1;72;@
$METEO01;10.71;65.0;1010.00;410;1;72;@
$METEO01;10.71;65.0;1010.00;410;1;72;@
$METEO01;10.71;65.0;1010.00;410;1;72;@
$METEO01;10.71;65.0;1010.00;410;1;72;@
$METEO01;10.71;65.0;1010.00;410;1;72;@
$METEO01;10.71;65.0;1010.00;410;1;72;@
$METEO01;10.71;65.0;1010.00;410;1;72;@
$METEO01;10.71;65.0;1010.00;410;1;72;@
$METEO01;10.71;65.0;1010.00;410;1;72;@
$METEO01;10.71;65.0;1010.00;410;1;72;@
$METEO01;10.71;65.0;1010.00;410;1;72;@
$METEO01;10.71;65.0;1010.00;410;1;72;@
$METEO01;10.71;65.0;1010.00;410;1;72;@
$METEO01;10.71;65.0;1010.00;410;1;72;@
$METEO01;10.71;65.0;1010.00;410;1;72;@
$METEO01;10.71;65.0;1010.00;410;1;72;@
$METEO01;10.71;65.0;1010.00;410;1;72;@
$METEO01;10.71;65.0;1010.00;410;1;72;@
$METEO01;10.70;65.0;1010.00;410;1;73;@
$METEO01;10.70;65.0;1010.00;410;1;73;@
$METEO01;10.70;65.0;1010.00;410;1;73;@
$METEO01;10.70;65.0;1010.00;410;1;73;@
$METEO01;10.70;65.0;1010.00;410;1;73;@
$METEO01;10.70;65.0;1010.00;410;1;73;@
$METEO01;10.70;65.0;1010.00;410;1;73;@
$METEO01;10.70;65.0;1010.00;410;1;73;@
$METEO01;10.70;65.0;1010.00;410;1;73;@
$METEO01;10.70;65.0;1010.00;410;1;73;@
$METEO01;10.70;65.0;1010.00;410;1;73;@
$METEO01;10.70;65.0;1010.00;410;1;73;@
$METEO01;10.70;65.0;1010.00;410;1;73;@
$METEO01;10.70;65.0;1010.00;410;1;73;@
$METEO01;10.70;65.0;1010.00;410;1;73;@
$METEO01;10.70;65.0;1010.00;410;1;73;@
$METEO01;10.70;65.0;1010.00;410;1;73;@
$METEO01;10.70;65.0;1010.00;410;1;73;@
$METEO01;10.70;65.0;1010.00;410;1;73;@
$METEO01;10.70;65.0;1010.00;410;1;73;@
$METEO01;10.70;65.0;1010.00;410;1;73;@
$METEO01;10.70;65.0;1010.00;410;1;73;@
$METEO01;10.69;65.0;1010.00;410;1;7B;@
$METEO01;10.69;65.0;1010.00;410;1;7B;@
$METEO01;10.69;65.0;1010.00;410;1;7B;@
$METEO01;10.69;65.0;1010.00;410;1;7B;@
$METEO01;10.69;65.0;1010.00;410;1;7B;@
$METEO01;10.69;65.0;1010.00;410;1;7B;@
$METEO01;10.69;65.0;1010.00;410;1;7B;@
$METEO01;10.69;65.0;1010.00;410;1;7B;@
$METEO01;10.69;65.0;1010.00;410;1;7B;@
$METEO01;10.69;65.0;1010.00;410;1;7B;@
$METEO01;10.69;65.0;1010.00;410;1;7B;@
$METEO01;10.69;65.0;1010.00;410;1;7B;@
$METEO01;10.69;65.0;1010.00;410;1;7B;@
$METEO01;10.69;65.0;1010.00;410;1;7B;@
$METEO01;10.69;65.0;1010.00;410;1;7B;@
$METEO01;10.69;65.0;1010.00;410;1;7B;@
$METEO01;10.69;65.0;1010.00;410;1;7B;@
$METEO01;10.69;65.0;1010.00;410;1;7B;@
$METEO01;10.69;65.0;1010.00;410;1;7B;@
$METEO01;10.69;65.0;1010.00;410;1;7B;@
$METEO01;10.69;65.0;1010.00;410;1;7B;@
$METEO01;10.69;65.0;1010.00;410;1;7B;@
$METEO01;10.68;65.0;1010.00;410;1;7A;@
$METEO01;10.68;65.0;1010.00;410;1;7A;@
$METEO01;10.68;65.0;1010.00;410;1;7A;@
$METEO01;10.68;65.0;1010.00;410;1;7A;@
$METEO01;10.68;65.0;1010.00;410;1;7A;@
$METEO01;10.68;65.0;1010.00;410;1;7A;@
$METEO01;10.68;65.0;1010.00;410;1;7A;@
$METEO01;10.68;65.0;1010.00;410;1;7A;@
$METEO01;10.68;65.0;1010.00;410;1;7A;@
$METEO01;10.68;65.0;1010.00;410;1;7A;@
$METEO01;10.68;65.0;1010.00;410;1;7A;@
$METEO01;10.68;65.0;1010.00;410;1;7A;@
$METEO01;10.68;65.0;1010.00;410;1;7A;@
$METEO01;10.68;65.0;1010.00;410;1;7A;@
$METEO01;10.68;65.0;1010.00;410;1;7A;@
$METEO01;10.68;65.0;1010.00;410;1;7A;@
$METEO01;10.68;65.0;1010.00;410;1;7A;@
$METEO01;10.68;65.0;1010.00;410;1;7A;@
$METEO01;10.68;65.0;1010.00;410;1;7A;@
$METEO01;10.68;65.0;1010.00;410;1;7A;@
$METEO01;10.68;65.0;1010.00;410;1;7A;@
$METEO01;10.68;65.0;1010.00;410;1;7A;@
$METEO01;10.67;65.0;1010.00;410;1;75;@
$METEO01;10.67;65.0;1010.00;410;1;75;@
$METEO01;10.67;65.0;1010.00;410;1;75;@
$METEO01;10.67;65.0;1010.00;410;1;75;@
