04:42:32;15.94;68.0;1015.00;400
04:42:36;15.94;68.0;1015.00;400
04:42:39;15.94;68.0;1015.00;400
04:42:43;15.94;68.0;1015.00;400
04:42:46;15.94;68.0;1015.00;400
04:42:50;17.69;72.8;1013.87;354
04:42:54;15.94;68.0;1015.00;400
04:42:57;15.94;68.0;1015.00;400
04:43:01;15.94;68.0;1015.00;400
04:43:04;15.94;68.0;1015.00;400
04:43:08;15.95;68.0;1015.00;400
04:43:12;15.95;68.0;1015.00;400
04:43:15;14.31;72.8;1013.62;431
04:43:19;15.95;68.0;1015.00;400
04:43:22;17.14;73.0;1016.83;429
04:43:26;15.95;68.0;1015.00;400
04:43:30;15.95;68.0;1015.00;400
04:43:33;15.95;68.0;1015.00;400
04:43:37;15.95;68.0;1015.00;400
04:43:40;15.96;68.0;1015.00;400
04:43:44;15.96;68.0;1015.00;400
04:43:48;15.96;68.0;1015.00;400
04:43:51;15.96;68.0;1015.00;400
04:43:55;13.81;66.7;1013.71;392
04:43:58;15.96;68.0;1015.00;400
04:44:02;15.96;68.0;1015.00;400
04:44:06;15.96;68.0;1015.00;400
04:44:09;15.96;68.0;1015.00;400
04:44:13;15.97;68.0;1015.00;400
04:44:16;16.04;71.6;1016.71;434
04:44:20;15.97;68.0;1015.00;400
04:44:24;15.97;68.0;1015.00;400
04:44:27;15.97;68.0;1015.00;400
04:44:31;15.97;68.0;1015.00;400
04:44:34;15.97;68.0;1015.00;400
04:44:38;15.97;68.0;1015.00;400
04:44:42;15.97;67.9;1015.00;400
04:44:45;13.58;66.5;1013.38;374
04:44:49;13.59;64.6;1016.48;416
04:44:52;15.98;67.9;1015.00;400
04:44:56;15.98;67.9;1015.00;400
04:45:00;16.97;67.7;1015.75;388
04:45:03;15.98;67.9;1015.00;400
04:45:07;15.98;67.9;1015.00;400
04:45:10;18.42;67.6;1013.37;390
04:45:14;16.01;70.5;1015.30;428
04:45:18;15.99;67.9;1015.00;400
04:45:21;15.99;67.9;1015.00;400
04:45:25;15.99;67.9;1015.00;400
04:45:28;15.99;67.9;1015.00;400
04:45:32;15.99;67.9;1015.00;400
04:45:36;18.14;69.5;1015.09;447
04:45:39;15.99;67.9;1015.00;400
04:45:43;15.01;67.9;1013.92;358
04:45:46;15.99;67.9;1015.00;400
04:45:50;16.00;67.9;1015.00;400
04:45:54;17.74;65.9;1014.56;444
04:45:57;16.00;67.9;1015.00;400
04:46:01;16.00;67.9;1015.00;400
04:46:04;16.00;67.9;1015.00;400
04:46:08;16.00;67.9;1015.00;400
04:46:12;14.18;64.7;1013.95;432
04:46:15;13.59;66.0;1016.48;399
04:46:19;16.00;67.9;1015.00;400
04:46:22;16.01;67.9;1015.00;400
04:46:26;16.01;67.9;1015.00;400
04:46:29;14.41;68.8;1015.22;407
04:46:33;16.46;69.5;1014.36;382
04:46:37;16.01;67.9;1015.00;400
04:46:40;16.01;67.9;1015.00;400
04:46:44;16.01;67.9;1015.00;400
04:46:47;16.01;67.9;1015.00;400
04:46:51;16.01;67.9;1015.00;400
04:46:55;16.02;67.9;1015.00;400
04:46:58;18.23;62.9;1015.40;379
04:47:02;16.02;67.9;1015.00;400
04:47:06;16.02;67.9;1015.00;400
04:47:09;16.02;67.9;1015.00;400
04:47:13;16.02;67.9;1015.00;400
04:47:16;16.02;67.8;1015.00;400
04:47:20;16.02;67.8;1015.00;400
04:47:24;16.02;67.8;1015.00;400
04:47:27;17.00;63.5;1013.98;352
04:47:31;16.03;67.8;1015.00;400
04:47:34;16.03;67.8;1015.00;400
04:47:38;16.03;67.8;1015.00;400
04:47:42;16.03;67.8;1015.00;400
04:47:45;16.03;67.8;1015.00;400
04:47:49;16.03;67.8;1015.00;400
04:47:52;16.03;67.8;1015.00;400
04:47:56;16.03;67.8;1015.00;400
04:48:00;16.04;67.8;1015.00;400
04:48:03;16.04;67.8;1015.00;400
04:48:07;16.04;67.8;1015.00;400
04:48:10;16.04;67.8;1015.00;400
04:48:14;14.21;69.8;1014.37;396
04:48:18;17.19;67.6;1013.18;379
04:48:21;16.04;67.8;1015.00;400
04:48:25;15.06;64.7;1014.88;350
04:48:28;16.04;67.8;1015.00;400
04:48:32;16.05;67.8;1015.00;400
04:48:36;13.76;65.1;1016.17;443
04:48:39;16.05;67.8;1015.00;400
04:48:43;16.05;67.8;1015.00;400
04:48:46;16.05;67.8;1015.00;400
04:48:50;16.05;67.8;1015.00;400
04:48:53;16.05;67.8;1015.00;400
04:48:57;16.89;72.1;1016.56;426
04:49:01;16.05;67.8;1015.00;400
04:49:04;16.06;67.8;1015.00;400
04:49:08;16.06;67.8;1015.00;400
04:49:12;16.06;67.8;1015.00;400
04:49:15;16.06;67.8;1015.00;400
04:49:19;17.85;72.0;1013.39;364
04:49:22;16.06;67.8;1015.00;400
04:49:26;16.06;67.8;1015.00;400
04:49:30;16.06;67.8;1015.00;400
04:49:33;15.80;66.4;1015.02;431
04:49:37;16.07;67.8;1015.00;400
04:49:40;16.07;67.8;1015.00;400
04:49:44;14.49;63.5;1013.36;398
04:49:48;13.75;68.8;1016.86;424
04:49:51;16.07;67.7;1015.00;400
04:49:55;16.07;67.7;1015.00;400
04:49:58;18.06;71.7;1016.59;374
04:50:02;16.07;67.7;1015.00;400
04:50:06;16.08;67.7;1015.00;400
04:50:09;16.08;67.7;1015.00;400
04:50:13;16.08;67.7;1015.00;400
04:50:16;16.08;67.7;1015.00;400
04:50:20;16.46;68.4;1013.43;423
04:50:24;16.08;67.7;1015.00;400
04:50:27;16.08;67.7;1015.00;400
04:50:31;16.08;67.7;1015.00;400
04:50:34;16.08;67.7;1015.00;400
04:50:38;13.74;71.6;1014.19;398
04:50:42;16.09;67.7;1015.00;400
04:50:45;16.09;67.7;1015.00;400
04:50:49;16.09;67.7;1015.00;400
04:50:52;16.09;67.7;1015.00;400
04:50:56;13.84;72.1;1015.68;447
04:51:00;16.09;67.7;1015.00;400
04:51:03;16.09;67.7;1015.00;400
04:51:07;16.09;67.7;1015.00;400
04:51:10;16.10;67.7;1015.00;400
04:51:14;14.69;65.9;1016.50;391
04:51:18;16.10;67.7;1015.00;400
04:51:21;16.10;67.7;1015.00;400
04:51:25;16.10;67.7;1015.00;400
04:51:28;16.10;67.7;1015.00;400
04:51:32;16.10;67.7;1015.00;400
04:51:36;15.31;69.3;1014.64;432
04:51:39;16.11;67.7;1015.00;400
04:51:43;15.97;64.8;1013.46;396
04:51:46;17.75;67.7;1016.07;449
04:51:50;16.11;67.7;1015.00;400
04:51:54;16.11;67.7;1015.00;400
04:51:57;16.11;67.7;1015.00;400
04:52:01;14.05;70.6;1015.19;437
04:52:04;16.11;67.7;1015.00;400
04:52:08;16.11;67.7;1015.00;400
04:52:12;16.12;67.7;1015.00;400
04:52:15;16.12;67.6;1015.00;400
04:52:19;14.70;69.1;1013.66;380
04:52:22;16.12;67.6;1015.00;400
04:52:26;16.12;67.6;1015.00;400
04:52:30;16.12;67.6;1015.00;400
04:52:33;16.97;63.3;1016.27;351
04:52:37;16.12;67.6;1015.00;400
04:52:40;16.13;67.6;1015.00;400
04:52:44;16.13;67.6;1015.00;400
04:52:48;15.19;67.8;1015.64;401
04:52:51;16.13;67.6;1015.00;400
04:52:55;16.13;67.6;1015.00;400
04:52:58;17.94;69.1;1014.81;363
04:53:02;16.13;67.6;1015.00;400
04:53:06;16.13;67.6;1015.00;400
04:53:09;16.13;67.6;1015.00;400
04:53:13;16.14;67.6;1015.00;400
04:53:16;16.14;67.6;1015.00;400
04:53:20;16.14;67.6;1015.00;400
04:53:24;16.14;67.6;1015.00;400
04:53:27;16.14;67.6;1015.00;400
04:53:31;16.14;67.6;1015.00;400
04:53:34;16.14;67.6;1015.00;400
04:53:38;15.30;72.3;1015.77;388
04:53:41;16.15;67.6;1015.00;400
04:53:45;16.15;67.6;1015.00;400
04:53:49;16.15;67.6;1015.00;400
04:53:52;16.15;67.6;1015.00;400
04:53:56;16.15;67.6;1015.00;400
04:54:00;16.15;67.6;1015.00;400
04:54:03;16.15;67.6;1015.00;400
04:54:07;16.15;67.6;1015.00;400
04:54:10;16.15;67.6;1015.00;400
04:54:14;16.16;67.6;1015.00;400
04:54:18;16.16;67.6;1015.00;400
04:54:21;16.16;67.6;1015.00;400
04:54:25;14.28;71.6;1013.50;369
04:54:28;16.16;67.6;1015.00;400
04:54:32;16.16;67.6;1015.00;400
04:54:36;16.16;67.6;1015.00;400
04:54:39;16.71;69.2;1013.02;379
04:54:43;16.17;67.5;1015.00;400
04:54:46;16.39;64.0;1015.92;410
04:54:50;15.45;66.1;1013.13;430
04:54:54;16.17;67.5;1015.00;400
04:54:57;16.17;67.5;1015.00;400
04:55:01;16.17;67.5;1015.00;400
04:55:04;15.39;64.8;1014.10;423
04:55:08;16.74;63.3;1014.81;390
04:55:12;16.18;67.5;1015.00;400
04:55:15;16.18;67.5;1015.00;400
04:55:19;16.65;69.3;1015.01;402
04:55:22;16.18;67.5;1015.00;400
04:55:26;14.29;71.9;1014.43;366
04:55:30;16.18;67.5;1015.00;400
04:55:33;16.18;67.5;1015.00;400
04:55:37;16.18;67.5;1015.00;400
04:55:40;16.18;67.5;1015.00;400
04:55:44;16.19;67.5;1015.00;400
04:55:48;16.19;67.5;1015.00;400
04:55:51;16.19;67.5;1015.00;400
04:55:55;16.19;67.5;1015.00;400
04:55:58;16.19;67.5;1015.00;400
04:56:02;16.19;67.5;1015.00;400
04:56:06;16.19;67.5;1015.00;400
04:56:09;16.07;64.0;1014.43;358
04:56:13;16.20;67.5;1015.00;400
04:56:16;16.20;67.5;1015.00;400
04:56:20;16.20;67.5;1015.00;400
04:56:24;16.20;67.5;1015.00;400
04:56:27;14.34;67.4;1014.96;407
04:56:31;16.20;67.5;1015.00;400
04:56:34;16.20;67.5;1015.00;400
04:56:38;16.20;67.5;1015.00;400
04:56:42;16.21;67.5;1015.00;400
04:56:45;16.21;67.5;1015.00;400
04:56:49;16.21;67.5;1015.00;400
04:56:52;18.47;66.6;1016.35;365
04:56:56;16.21;67.5;1015.00;400
04:56:59;16.21;67.4;1015.00;400
04:57:03;18.16;64.4;1016.40;396
04:57:07;16.21;67.4;1015.00;400
04:57:10;16.21;67.4;1015.00;400
04:57:14;17.69;70.9;1013.20;358
04:57:18;16.22;67.4;1015.00;400
04:57:21;16.22;67.4;1015.00;400
04:57:25;16.22;67.4;1015.00;400
04:57:28;16.22;67.4;1015.00;400
04:57:32;17.55;64.8;1014.03;397
04:57:36;16.22;67.4;1015.00;400
04:57:39;16.22;67.4;1015.00;400
04:57:43;16.23;67.4;1015.00;400
04:57:46;16.23;67.4;1015.00;400
04:57:50;16.23;67.4;1015.00;400
04:57:54;16.23;67.4;1015.00;400
04:57:57;16.23;67.4;1015.00;400
04:58:01;15.97;71.4;1016.88;397
04:58:04;16.23;67.4;1015.00;400
04:58:08;16.23;67.4;1015.00;400
04:58:12;15.66;65.8;1013.35;377
04:58:15;16.24;67.4;1015.00;400
04:58:19;16.24;67.4;1015.00;400
04:58:22;16.24;67.4;1015.00;400
04:58:26;16.24;67.4;1015.00;400
04:58:30;16.24;67.4;1015.00;400
04:58:33;16.24;67.4;1015.00;400
04:58:37;16.24;67.4;1015.00;400
04:58:40;16.25;67.4;1015.00;400
